ID	SampleName	SamplingDate	Continent	Country	Location	lineage	ambiguity_score	pangoLEARN_version	pango_version	tardis_location
hCoV-19/USA/FL-BPHL-1820/2020|EPI_ISL_613908|2020-04-08|NorthAmerica	EPI_ISL_613908	2020-04-08	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1818/2020|EPI_ISL_613907|2020-04-08|NorthAmerica	EPI_ISL_613907	2020-04-08	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1827/2020|EPI_ISL_613913|2020-04-08|NorthAmerica	EPI_ISL_613913	2020-04-08	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1256/2020|EPI_ISL_541156|2020-04-22|NorthAmerica	EPI_ISL_541156	2020-04-22	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1255/2020|EPI_ISL_568876|2020-04-21|NorthAmerica	EPI_ISL_568876	2020-04-21	NorthAmerica	USA	FL	A	0.983138489208633	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1446/2020|EPI_ISL_549228|2020-04-08|NorthAmerica	EPI_ISL_549228	2020-04-08	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0383/2020|EPI_ISL_489792|2020-04-23|NorthAmerica	EPI_ISL_489792	2020-04-23	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0371/2020|EPI_ISL_489780|2020-04-22|NorthAmerica	EPI_ISL_489780	2020-04-22	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0369/2020|EPI_ISL_489778|2020-04-21|NorthAmerica	EPI_ISL_489778	2020-04-21	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1228/2020|EPI_ISL_541238|2020-04-02|NorthAmerica	EPI_ISL_541238	2020-04-02	NorthAmerica	USA	FL	A	0.969938510589843	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-04-UMTL-9BWN/2020|EPI_ISL_479763|2020-04-18|NorthAmerica	EPI_ISL_479763	2020-04-18	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0115/2020|EPI_ISL_450849|2020-04-07|NorthAmerica	EPI_ISL_450849	2020-04-07	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0617/2020|EPI_ISL_508821|2020-04-04|NorthAmerica	EPI_ISL_508821	2020-04-04	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-TGH-0114/2020|EPI_ISL_1379518|2020-04-11|NorthAmerica	EPI_ISL_1379518	2020-04-11	NorthAmerica	USA	FL	A.3	0.996449966718438	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0193/2020|EPI_ISL_480844|2020-04-04|NorthAmerica	EPI_ISL_480844	2020-04-04	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1870/2020|EPI_ISL_613946|2020-04-09|NorthAmerica	EPI_ISL_613946	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1995/2020|EPI_ISL_653148|2020-04-17|NorthAmerica	EPI_ISL_653148	2020-04-17	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1866/2020|EPI_ISL_613944|2020-04-09|NorthAmerica	EPI_ISL_613944	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0645/2020|EPI_ISL_508849|2020-04-06|NorthAmerica	EPI_ISL_508849	2020-04-06	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1852/2020|EPI_ISL_613932|2020-04-06|NorthAmerica	EPI_ISL_613932	2020-04-06	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1867/2020|EPI_ISL_613757|2020-04-09|NorthAmerica	EPI_ISL_613757	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0648/2020|EPI_ISL_508852|2020-04-06|NorthAmerica	EPI_ISL_508852	2020-04-06	NorthAmerica	USA	FL	A.3	0.98268106162843	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1871/2020|EPI_ISL_613947|2020-04-09|NorthAmerica	EPI_ISL_613947	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0331/2020|EPI_ISL_489740|2020-04-13|NorthAmerica	EPI_ISL_489740	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0328/2020|EPI_ISL_489737|2020-04-13|NorthAmerica	EPI_ISL_489737	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1973/2020|EPI_ISL_653126|2020-04-16|NorthAmerica	EPI_ISL_653126	2020-04-16	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1974/2020|EPI_ISL_653127|2020-04-16|NorthAmerica	EPI_ISL_653127	2020-04-16	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0330/2020|EPI_ISL_489739|2020-04-13|NorthAmerica	EPI_ISL_489739	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1869/2020|EPI_ISL_613945|2020-04-09|NorthAmerica	EPI_ISL_613945	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1830/2020|EPI_ISL_613915|2020-04-08|NorthAmerica	EPI_ISL_613915	2020-04-08	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1868/2020|EPI_ISL_613765|2020-04-09|NorthAmerica	EPI_ISL_613765	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1872/2020|EPI_ISL_613948|2020-04-09|NorthAmerica	EPI_ISL_613948	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1945/2020|EPI_ISL_653098|2020-04-09|NorthAmerica	EPI_ISL_653098	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0324/2020|EPI_ISL_489733|2020-04-10|NorthAmerica	EPI_ISL_489733	2020-04-10	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1994/2020|EPI_ISL_653147|2020-04-16|NorthAmerica	EPI_ISL_653147	2020-04-16	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0329/2020|EPI_ISL_489738|2020-04-13|NorthAmerica	EPI_ISL_489738	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0651/2020|EPI_ISL_508855|2020-04-06|NorthAmerica	EPI_ISL_508855	2020-04-06	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1975/2020|EPI_ISL_653128|2020-04-13|NorthAmerica	EPI_ISL_653128	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1972/2020|EPI_ISL_653125|2020-04-16|NorthAmerica	EPI_ISL_653125	2020-04-16	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1854/2020|EPI_ISL_613934|2020-04-06|NorthAmerica	EPI_ISL_613934	2020-04-06	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1865/2020|EPI_ISL_613943|2020-04-09|NorthAmerica	EPI_ISL_613943	2020-04-09	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0360/2020|EPI_ISL_489769|2020-04-13|NorthAmerica	EPI_ISL_489769	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1078/2020|EPI_ISL_526564|2020-04-30|NorthAmerica	EPI_ISL_526564	2020-04-30	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0363/2020|EPI_ISL_489772|2020-04-13|NorthAmerica	EPI_ISL_489772	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0359/2020|EPI_ISL_489768|2020-04-13|NorthAmerica	EPI_ISL_489768	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0361/2020|EPI_ISL_489770|2020-04-13|NorthAmerica	EPI_ISL_489770	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0364/2020|EPI_ISL_489773|2020-04-13|NorthAmerica	EPI_ISL_489773	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0362/2020|EPI_ISL_489771|2020-04-13|NorthAmerica	EPI_ISL_489771	2020-04-13	NorthAmerica	USA	FL	A.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1960/2020|EPI_ISL_653113|2020-04-12|NorthAmerica	EPI_ISL_653113	2020-04-12	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1459/2020|EPI_ISL_549241|2020-04-09|NorthAmerica	EPI_ISL_549241	2020-04-09	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0081/2020|EPI_ISL_445024|2020-04-29|NorthAmerica	EPI_ISL_445024	2020-04-29	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0301/2020|EPI_ISL_489710|2020-04-19|NorthAmerica	EPI_ISL_489710	2020-04-19	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1069/2020|EPI_ISL_526555|2020-04-22|NorthAmerica	EPI_ISL_526555	2020-04-22	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-059/2020|EPI_ISL_436563|2020-04-20|NorthAmerica	EPI_ISL_436563	2020-04-20	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0215/2020|EPI_ISL_480866|2020-04-20|NorthAmerica	EPI_ISL_480866	2020-04-20	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0212/2020|EPI_ISL_480863|2020-04-17|NorthAmerica	EPI_ISL_480863	2020-04-17	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1236/2020|EPI_ISL_541154|2020-04-19|NorthAmerica	EPI_ISL_541154	2020-04-19	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0227/2020|EPI_ISL_480878|2020-04-21|NorthAmerica	EPI_ISL_480878	2020-04-21	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1073/2020|EPI_ISL_526559|2020-04-24|NorthAmerica	EPI_ISL_526559	2020-04-24	NorthAmerica	USA	FL	A	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1254/2020|EPI_ISL_541150|2020-04-13|NorthAmerica	EPI_ISL_541150	2020-04-13	NorthAmerica	USA	FL	A.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1452/2020|EPI_ISL_549234|2020-04-07|NorthAmerica	EPI_ISL_549234	2020-04-07	NorthAmerica	USA	FL	A.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1826/2020|EPI_ISL_613744|2020-04-08|NorthAmerica	EPI_ISL_613744	2020-04-08	NorthAmerica	USA	FL	A.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1449/2020|EPI_ISL_549231|2020-04-07|NorthAmerica	EPI_ISL_549231	2020-04-07	NorthAmerica	USA	FL	B	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1450/2020|EPI_ISL_549232|2020-04-07|NorthAmerica	EPI_ISL_549232	2020-04-07	NorthAmerica	USA	FL	B	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2127/2020|EPI_ISL_653280|2020-04-07|NorthAmerica	EPI_ISL_653280	2020-04-07	NorthAmerica	USA	FL	B	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0275/2020|EPI_ISL_480926|2020-05-06|NorthAmerica	EPI_ISL_480926	2020-05-06	NorthAmerica	USA	FL	B.1	0.990627092166927	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1469/2020|EPI_ISL_549251|2020-05-09|NorthAmerica	EPI_ISL_549251	2020-05-09	NorthAmerica	USA	FL	B.1.1.192	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1471/2020|EPI_ISL_549253|2020-05-12|NorthAmerica	EPI_ISL_549253	2020-05-12	NorthAmerica	USA	FL	B.1.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1465/2020|EPI_ISL_549247|2020-05-07|NorthAmerica	EPI_ISL_549247	2020-05-07	NorthAmerica	USA	FL	B.1.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1473/2020|EPI_ISL_549255|2020-05-12|NorthAmerica	EPI_ISL_549255	2020-05-12	NorthAmerica	USA	FL	B.1.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2017/2020|EPI_ISL_653170|2020-05-29|NorthAmerica	EPI_ISL_653170	2020-05-29	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1234/2020|EPI_ISL_541158|2020-05-28|NorthAmerica	EPI_ISL_541158	2020-05-28	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2016/2020|EPI_ISL_653169|2020-05-28|NorthAmerica	EPI_ISL_653169	2020-05-28	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1468/2020|EPI_ISL_549250|2020-05-08|NorthAmerica	EPI_ISL_549250	2020-05-08	NorthAmerica	USA	FL	B.1.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0287/2020|EPI_ISL_480938|2020-05-15|NorthAmerica	EPI_ISL_480938	2020-05-15	NorthAmerica	USA	FL	B.1.1	0.944457409568261	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0288/2020|EPI_ISL_480939|2020-05-15|NorthAmerica	EPI_ISL_480939	2020-05-15	NorthAmerica	USA	FL	B.1.1	0.937514681700728	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1470/2020|EPI_ISL_549252|2020-05-12|NorthAmerica	EPI_ISL_549252	2020-05-12	NorthAmerica	USA	FL	B.1.1	0.952281677090572	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1052/2020|EPI_ISL_517942|2020-05-08|NorthAmerica	EPI_ISL_517942	2020-05-08	NorthAmerica	USA	FL	B.1.1	0.964514652014652	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0421/2020|EPI_ISL_489830|2020-05-13|NorthAmerica	EPI_ISL_489830	2020-05-13	NorthAmerica	USA	FL	B.1.1	0.981306306306306	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1475/2020|EPI_ISL_549257|2020-05-13|NorthAmerica	EPI_ISL_549257	2020-05-13	NorthAmerica	USA	FL	B.1.1	0.943471151600093	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1085/2020|EPI_ISL_526571|2020-05-22|NorthAmerica	EPI_ISL_526571	2020-05-22	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0302/2020|EPI_ISL_489711|2020-05-29|NorthAmerica	EPI_ISL_489711	2020-05-29	NorthAmerica	USA	FL	B.1.1.285	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1235/2020|EPI_ISL_541159|2020-05-29|NorthAmerica	EPI_ISL_541159	2020-05-29	NorthAmerica	USA	FL	B.1.1.285	0.955427251732102	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0303/2020|EPI_ISL_489712|2020-05-29|NorthAmerica	EPI_ISL_489712	2020-05-29	NorthAmerica	USA	FL	B.1.1.285	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1592/2020|EPI_ISL_594282|2020-05-21|NorthAmerica	EPI_ISL_594282	2020-05-21	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0983/2020|EPI_ISL_517873|2020-05-29|NorthAmerica	EPI_ISL_517873	2020-05-29	NorthAmerica	USA	FL	B.1	0.991077403524426	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0282/2020|EPI_ISL_480933|2020-05-13|NorthAmerica	EPI_ISL_480933	2020-05-13	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0283/2020|EPI_ISL_480934|2020-05-13|NorthAmerica	EPI_ISL_480934	2020-05-13	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0284/2020|EPI_ISL_480935|2020-05-13|NorthAmerica	EPI_ISL_480935	2020-05-13	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0267/2020|EPI_ISL_480918|2020-05-06|NorthAmerica	EPI_ISL_480918	2020-05-06	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0550/2020|EPI_ISL_508753|2020-05-27|NorthAmerica	EPI_ISL_508753	2020-05-27	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-UF-13/2020|EPI_ISL_468718|2020-05-06|NorthAmerica	EPI_ISL_468718	2020-05-06	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0270/2020|EPI_ISL_480921|2020-05-05|NorthAmerica	EPI_ISL_480921	2020-05-05	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-05-UMTL-9TXV/2020|EPI_ISL_479764|2020-05-21|NorthAmerica	EPI_ISL_479764	2020-05-21	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica	EPI_ISL_480943	2020-05-15	NorthAmerica	USA	FL	B.1	0.985647006055169	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica	EPI_ISL_480942	2020-05-15	NorthAmerica	USA	FL	B.1	0.987010078387458	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica	EPI_ISL_480944	2020-05-15	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1464/2020|EPI_ISL_549246|2020-05-07|NorthAmerica	EPI_ISL_549246	2020-05-07	NorthAmerica	USA	FL	B.1	0.940997424490752	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0414/2020|EPI_ISL_489823|2020-05-14|NorthAmerica	EPI_ISL_489823	2020-05-14	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0260/2020|EPI_ISL_480911|2020-05-04|NorthAmerica	EPI_ISL_480911	2020-05-04	NorthAmerica	USA	FL	B.1	0.985874439461883	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0262/2020|EPI_ISL_480913|2020-05-04|NorthAmerica	EPI_ISL_480913	2020-05-04	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0276/2020|EPI_ISL_480927|2020-05-07|NorthAmerica	EPI_ISL_480927	2020-05-07	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1082/2020|EPI_ISL_526568|2020-05-18|NorthAmerica	EPI_ISL_526568	2020-05-18	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0247/2020|EPI_ISL_480898|2020-05-01|NorthAmerica	EPI_ISL_480898	2020-05-01	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1537/2020|EPI_ISL_568635|2020-05-15|NorthAmerica	EPI_ISL_568635	2020-05-15	NorthAmerica	USA	FL	B.1	0.923351582956439	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0297/2020|EPI_ISL_480948|2020-05-15|NorthAmerica	EPI_ISL_480948	2020-05-15	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0246/2020|EPI_ISL_480897|2020-05-01|NorthAmerica	EPI_ISL_480897	2020-05-01	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0245/2020|EPI_ISL_480896|2020-05-01|NorthAmerica	EPI_ISL_480896	2020-05-01	NorthAmerica	USA	FL	B.1	0.991302408563782	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0551/2020|EPI_ISL_508754|2020-05-29|NorthAmerica	EPI_ISL_508754	2020-05-29	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0552/2020|EPI_ISL_508755|2020-05-29|NorthAmerica	EPI_ISL_508755	2020-05-29	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1053/2020|EPI_ISL_517943|2020-05-20|NorthAmerica	EPI_ISL_517943	2020-05-20	NorthAmerica	USA	FL	B.1	0.965225348890414	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1591/2020|EPI_ISL_594281|2020-05-20|NorthAmerica	EPI_ISL_594281	2020-05-20	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0298/2020|EPI_ISL_480949|2020-05-15|NorthAmerica	EPI_ISL_480949	2020-05-15	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1084/2020|EPI_ISL_526570|2020-05-22|NorthAmerica	EPI_ISL_526570	2020-05-22	NorthAmerica	USA	FL	B.1	0.99175211769951	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1533/2020|EPI_ISL_568631|2020-05-14|NorthAmerica	EPI_ISL_568631	2020-05-14	NorthAmerica	USA	FL	B.1	0.972045454545455	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1532/2020|EPI_ISL_568630|2020-05-14|NorthAmerica	EPI_ISL_568630	2020-05-14	NorthAmerica	USA	FL	B.1	0.972979109900091	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1534/2020|EPI_ISL_568632|2020-05-14|NorthAmerica	EPI_ISL_568632	2020-05-14	NorthAmerica	USA	FL	B.1	0.953009259259259	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1539/2020|EPI_ISL_568637|2020-05-14|NorthAmerica	EPI_ISL_568637	2020-05-14	NorthAmerica	USA	FL	B.1	0.987463622117752	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0294/2020|EPI_ISL_480945|2020-05-14|NorthAmerica	EPI_ISL_480945	2020-05-14	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0299/2020|EPI_ISL_480950|2020-05-14|NorthAmerica	EPI_ISL_480950	2020-05-14	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1535/2020|EPI_ISL_568633|2020-05-14|NorthAmerica	EPI_ISL_568633	2020-05-14	NorthAmerica	USA	FL	B.1	0.986556128164911	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0296/2020|EPI_ISL_480947|2020-05-14|NorthAmerica	EPI_ISL_480947	2020-05-14	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0281/2020|EPI_ISL_480932|2020-05-12|NorthAmerica	EPI_ISL_480932	2020-05-12	NorthAmerica	USA	FL	B.1	0.956391324411629	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2160/2020|EPI_ISL_653313|2020-05-21|NorthAmerica	EPI_ISL_653313	2020-05-21	NorthAmerica	USA	FL	B.1	0.932247403210576	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0812/2020|EPI_ISL_514158|2020-05-22|NorthAmerica	EPI_ISL_514158	2020-05-22	NorthAmerica	USA	FL	B.1	0.98061753437007	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0416/2020|EPI_ISL_489825|2020-05-14|NorthAmerica	EPI_ISL_489825	2020-05-14	NorthAmerica	USA	FL	B.1	0.971577989995453	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0413/2020|EPI_ISL_489822|2020-05-14|NorthAmerica	EPI_ISL_489822	2020-05-14	NorthAmerica	USA	FL	B.1	0.951796060254925	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0813/2020|EPI_ISL_514159|2020-05-22|NorthAmerica	EPI_ISL_514159	2020-05-22	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
